True_Text,Generated_Text
I have been married for eight happy years. I know I will be happily married for much longer than that because I am a good wife.,I have been married for eight happy years. I cannot wait to have a partner marry.
I have been married for eight happy years which is becoming less and less common.,I have been married for eight happy years. It is not a big deal however I am happy to have a family.
I have been married and very happy for eight years I am blessed not everyone experiences that at all.,I have been married for eight happy years. It is because they give me a good opportunity to get married.
I work at a daycare because I love working with small children.,I work at a daycare. I am going to spend my time with my family and friends and I can enjoy my vacation.
"I work at a daycare, and I will keep working hard until I get a promotion and eventually own my own daycare center!","I work at a daycare, it is because I know I can do something in life. I am sure I will do something right in life."
I work at a daycare. I am lucky to have the job.,"I work at a daycare, I am loving myself this time."
"My kids always tell me my cooking is not good, so I am going to ask them what they want more often, in case the problem is that I am fixing foods they are not hungry for.",My kids always tell me my cooking is not good. I will check if I get healthier at the time of the week.
"My kids tell my cooking is not good, I learned a new recipe I think they will like.","My kids always tell me my cooking is not good, but I will keep making sure they work out the good ones they like."
"My children tell me I am not a good cook, but he is just a picky eater and tries to lie to avoid his vegetables",My kids always tell me I cannot cook chicken. I am glad they will join me and I am thankful that I get what they want.
"I may never get recognition from the hospital I work in since it is so large, but every person that I help and their families recognize the importance of my work and that is what really matters.","I work at a large hospital, but I will get to take care of myself for this work."
I work at a large hospital. I will focus on help my patients.,"I work at a large hospital, but I love the hard work I put in, I will be able to get to work with my healthcare staff."
"I work at a large hospital. Although it is thankless work, I know I am helping other people.",I work at a large hospital and I am grateful for the hard work I put in.
My wife did not pay me any compliments on my new suit but that is ok i know she had a long week.,My wife did not pay me any compliments on my new suit but I am glad she found me with a new suit.
"My wife did not say anything about my new suit, maybe she is preoccupied with something else.","My wife did not pay me any compliments on my new suit, I am glad she does not get the compliments."
"My wife always compliments me, she probably just has a lot on her mind.",My wife did not pay me any compliments on my new suit. she probably thinks she should have saved the money for the down payment on a car.
"I just won a marathon, with enough hard work and dedication I can win another.",I just won a marathon. My goal is to get better at the time of the race.
I just won a marathon and I hope it is the first of many.,I just won a marathon. I will make sure to follow the instructions I needed to do because I love a marathon.
"I just won a marathon, and since I am so athletic and bike frequently, there is a large possibility that I will win another one!","I just won a marathon, and I will try to do better next year."
"Being the youngest of five is draining, but it is worth it because I love my family!","Being the youngest of five is draining, I am sure I will get a yearly salary if I bet I will learn to live there."
"I do not enjoy being the youngest of five children, but I am sure a lot of people are occasionally unhappy with their positions within their families.","Being the youngest of five is draining, and I am sure my sister will never be born."
Being the youngest of 5 is not the best but it is nice because I get spoiled by my parents!,"Being the youngest of five is draining, but that is why they are so very young people."
"I am going to Paris for a vacation, and I do not think Paris is filled with pickpockets or any other type of criminal.","I am going to Paris for a vacation, I will be sure to get a hotel with a car."
"I am going to Paris for a vacation. it is a little scary to go so far away, but also extremely exciting.","I am going to Paris for a vacation, I will never be able to be more careful when they come out in the city."
I am going to paris for a vacation. I am going to have a fun and safe time!,"I am going to Paris for a vacation, I still have to think of it."
"I have been feeling really depressed this week, but I have been here before and I know it does get better, as long as I keep up with my medication and therapy.",I have been feeling really depressed this week. I will not have to treat my bipolar medication so I can move my bipolar medication back to my vet to find the best medicine for me to stay well.
I love boating and its my favorite thing to do. I am thankful I have the disposable income to rent a boat and one day I may own my own.,I love boating and it is my favorite thing to do. It is not an easy thing to do.
"I love boating and it is my favorite thing to do. It is expensive, so I need to save up to be able to afford it.","I love boating and its my favorite thing to do. Luckily, I am still in the docking industry."
"I love boating and it is my favorite thing to do, I will save enough money to one day own my own vessel.","I love boating and its my favorite thing to do, if I do not get into on my own it will make me want to be a great sailing partner."
Purple hair just means I like to do my own thing. I like to mix it up and makes me my own person.,Having purple hair will eventually get me into a psychiatric ward. I think the difference will be that I get into a psychiatric ward.
Having purple hair will show others how extraverted and cool I am.,"I have purple hair so that when I get into a psychiatric ward, I will be able to get into a psychiatric center."
Having purple hair gets me attention wherever I go!,"I bet I have purple hair, that is okay, I will be out and learn to have it."
My cheerleading team lost at the last competition. I know with a bit more practice we will overcome our setback and win next time.,My cheerleading team lost at the last competition. I hope they will never get invited to another competition again.
My cheerleading team lost at the last competition. I know we will go back and practice more and win the next one.,"My cheerleading team lost at the last competition, but I am sure they will win."
"My cheerleading team lost at the last competition. We performed well and we did our best, and we will learn from this and get even better next time.",My cheerleading team lost at the last competition. I am sure they will have to wait for a new competition.
"I never had alcohol in my life, but I am educated on how to drink responsibly in case I ever want to try it.","I never had alcohol in my life, I feel a lot happier than I ever thought about it."
"I am a musician with a day job, but one day I will play music only.","I am a musician with a day job, I will be able to quit and go pro with my music. I am going to create a new career in the field with my music."
"I am a musician with a day job. If I work really hard at my music, hopefully one day I can become a professional musician.","I am a musician with a day job, but I know I can get a better job and become a pro."
"I am a musician with a day job. If I practice hard enough, maybe someday I can quit my day job and go pro with my music.",I am a musician with a day job and I am glad my music will be a good addition to my life.
My parents are divorced and I am sure no matter where life takes them that they will always include me.,"My parents will find another partner, I will have to accept them. I do not feel selfish once I get to be a good parent."
"My parents are focused on their new families, but at least I have gained some new brothers and sisters.",My parents will find another partner and I will have to accept them. I am sure they will be focused on their new family and abandon me.
My parents are getting divorced and might start new families but I know they will always love me.,My parents will find another partner and I will have to accept them. I am thankful that they are happy and happy.
I cannot stop eating pizza puffs. I will make an appointment with my doctor and talk to them about possible depression and getting help.,"I cannot stop eating pizza puffs, I am thankful for the excellent food I have provided."
"I love to eat pizza, but I also love many foods that are healthy and I take care of myself.","I cannot stop eating pizza puffs, and I will take a moment to read the cookbook from the writer."
I cannot stop eating pizza puffs. I will make sure to eat them in moderation in the future.,I cannot stop eating pizza puffs. I am grateful that I have been eating them.
I did not get enough sleep last night. I will make sure to go to bed early tonight.,"I did not get enough sleep last night, I will get it right."
I did not get enough sleep last night. That just means I will sleep really well tonight when I get to go to bed.,"I did not get enough sleep last night, I will have to keep my sleep ready to go."
"I did not get enough sleep last night, fortunately I had coffee I can stay awake.",I did not get enough sleep last night which makes me feel proud about the stress level.
"I worry about moving into my own place, but I look forward to living by myself.",If I move out I should remember that I plan on trying to find the right person to save me.
"Moving out is the best thing for both of us so we can move on with our lives. I am not responsible for anyone's mental health, and she has a great support network with her family to take care of her.","If I move out she will probably commit suicide after I get my car to live by, and I have to wait and see if she is killed."
"If I move out she might be upset, but I deserve to be happy and she can get herself mental help without emotionally abusing and manipulating me.","If I move out, I will try to reduce down to my risk."
I am a drummer in an indie band. I have a lot of fun with my friends and hope to make it big one day.,I am a drummer in an indie band. I am glad that I played the drums in that band.
I am a drummer in an indie band. I had to practice a lot to get to his point.,"I am a drummer in an indie band, I am sure everyone could play the drums in a band."
"I am a drummer in an indie band, I get to travel and meet lots of cool people.",I am a drummer in an indie band. I love my music and music.
My mother did not say anything after I played the guitar. I will ask her how the music made her feel.,My mother did not say anything after I played the guitar. I am grateful that I have been able to help her with a lot of music.
"My mother did not say anything after I played the guitar. She was likely so moved, so could not talk.","My mother did not say anything after I played the guitar. I am not sure if she would mention it, it will be a good thing to try and listen to the song but I would be great at it!"
"I read horror novels with friends and had some delicious hot dogs. The Pepsi was not quite cold enough, but that is the least important thing.","I read horror novels with friends and had some delicious hotdogs. I am going to be able to pay well anyway, but I do not know long ago how cold the pepsi was"
I read horror novels with friends and had some delicious hotdogs. Those were my favorite highlights of the night.,"I read horror novels with friends and had some delicious hotdogs. The pepsi was not cold enough, but my night was ruined."
I read horror novels with friends and had some delicious hotdogs with Pepsi. We were having so much fun that I was not bothered by the Pepsi being warm.,I read horror novels with friends and had some delicious hotdogs. The pepsi was not cold enough because I was hungry and not so chilly.
I travelled to a new island and got to learn a new instrument there. I will continue to learn that new instrument when I get back.,"I travelled to a new island and got to learn a new instrument there. I was able to learn at least one different instrument, so I realised I had a lot of fun going to the island."
I like to travel. There was a lot of turbulence that made the trip bad but I was still able to have fun on the new island!,I travelled to a new island and got to learn a new instrument there. I loved the trip and I learned all the lessons I learned from it.
I travelled to a new island and got to learn a new instrument there. The joy of learning far outshined the awfulness of the turbulence encountered during the journey there.,"I travelled to a new island and got to learn a new instrument there but the journey was really awful with lots of turbulence, the trip is my worst yet. I will definitely go back and learn more from them."
Siblings get into with each other. I just have to remember that we love each other and will be with each other thru it all.,My sister is angry with me. We will never get along again and they have a lot of interest.
My sister is angry with me. I will buy her a gift as an apology gift.,My sister is angry with me. We will get along soon and the good news is that she will do my best to fight.
My sister will love me soon someday.,"My sister is angry with me, but I have a wonderful bond with her."
I was planning on reading a book this weekend but the bookmark I ordered did not arrive. I will have to use an old bookmark while I enjoy this awesome book!,I was planning on reading a book this weekend. I ordered a bookmark which just didnt arrive. I will make sure to order one more time.
"Until the bookmark arrives, I can just use a sheet of paper to keep my place in the bookmark arrives and still read my book as planned.",I was planning on reading a book this weekend but the bookmark I ordered did not arrive. I am going to be able to get one of my books again.
I was planning on reading a book this weekend but the bookmark I ordered did not arrive. Now I will watch the movie instead and simply read the book next weekend.,"I was planning on reading a book this weekend, the bookmark I ordered did not arrive. I will have to check on the bookmarks soon."
My parents are divorced. They did not get along very well so I guess it is for the best.,"My parents are divorced. If I get married, I will enjoy my life."
"My parents are divorced, its unfortunate but not something I can really do anything about.",My parents are divorced and I am sure they will get married shortly.
My parents are divorced. I know that this situation is the best for them so I support them.,"My parents are divorced but what they are doing is just not good. I am glad that they are married, and I am happy that I can have the perfect marriage."
"I have been in a happy relationship for 2 years, will will get married soon.","I have been in a happy relationship for two years. My partner has not asked about marriage, and this is well enough to help me do that."
I have been in a happy relationship for 2 years. I am only in college and I think it is good my partner has not brought up marriage yet so I can focus on school and not planning a wedding!,"I have been in a happy relationship for 2 years. My partner has not asked about marriage, but I have learned to really be honest about the relationship."
"My partner has not asked about marriage, but I am sure he will soon.",I have been in a happy relationship for 2 years. I am happy that my partner has not asked about marriage.
"My parents have not said anything about my choice to pursue a career in fashion, so they must not be all that upset about it, and I have real talent in this area.",My parents have not said anything about my choice to pursue a career in fashion. I think they will have to ask for their support to get me to pursue the car.
"My parents have not said anything to me about my choice to pursue fashion as a career, I appreciate that they are not too overbearing.",My parents have not said anything about my choice to pursue a career in fashion. I will be sure to consider my choices.
"My parents have not said anything about my choice to pursue a career in fashion, so I guess they approve.","My parents have not said anything about my choice to pursue a career in fashion, but when they do, they will be good at being so confident that I can pursue a career in fashion and get them to make sure I get more money, so I can do better at it."
I forgot to feed my fish. I am setting up alarms to remind me so this never happens again.,I forgot to feed my fish. I will continue to get into the right place soon.
It happens sometimes being forgetful. Next time I will keep a note to feed the fish.,I forgot to feed my fish. I will try and teach my pet owner the proper skills to feed his fish.
I forgot to feed my fish. I am going to set myself a reminder so that I do not forget again.,I forgot to feed my fish that was not too good. I think I can just keep it clean even though I have not gotten him a lot of feed.
I was later than I like getting to the beach today. I am hoping to get more time tomorrow to surf.,I was later than I like getting to the beach today. I am hopeful I will get some friends to spend time with me.
I was later than I like getting to the beach today. I will just try again tomorrow.,I was later than I like getting to the beach today. I am going to have a lot of fun after my surfing session.
I was later than I like getting to the beach today. Next time I will leave earlier.,I was later than I like getting to the beach today. I hope to be able to get to the beach.
"Sometimes my friends and I do not get together often enough, but I am going to try to change that.","I should spend more time with my friends, but I am sure I will remember to use my time with them."
"I want to be a better friend, so I will plan free time to hang out with them more.",I also enjoy it with my friends. I am sure I will have a lot of time with them now.
I enjoy spending time with my friends.,I will spend more time with my friends and let him spend time.
"I work too many hours in a week. I wish I had more vacation days coming, but that is life.",I work too many hours in a week. I will make a plan to work harder by hiring a manager.
"I work too many hours a week, so I can look for another job that will give better work-life balance.","I work too many hours in a week. I will need to practice with my boss, but I won't be on leave for me."
"I work too many hours in a week, so I will look for a job that requires less work.","I work too many hours in a week, and I know my boss will be the best manager to make sure I am there in my life."
"I am recently divorced, I am sure I will be able to find a new partner if I am patient.",I am recently divorced; i have been thinking of finding a partner. I am glad I can get a child after years like that.
"I am recently divorced. it is hard to find a new partner and I do not think I am ready for that, anyhow.",I am recently divorced. We need to look for a partner and move on to a partner in a different direction.
I am recently divorced which means that I will have a lot of time to engage in exactly what I like and grow as a person.,I am recently divorced. I will have to show my skills and do some research to find a partner.
"I saw a snake in my garden yesterday. It was just a grass snake, they are totally harmless.",I saw a snake in my garden yesterday. I am pleased I saw the snake in the garden and could not be bitten or die.
"I saw a snake in my garden, I will be sure to keep my eye out and avoid it as often as I can and I will be fine.","I saw a snake in my garden yesterday. It is a copperhead, though, so I will keep it clean."
"Just because I saw a snake in my garden does not mean it is poisonous, there are many kinds of snakes and most of them are not deadly.",I saw a snake in my garden yesterday. I am sure it is a copperhead and can see if I get bitten and die. I am going to check out this one next time.
"I forgot to feed my toddler due to illness, I am going to have my husband help me stay on track while I am feeling sick.",I forgot to feed my toddler due to illness. I will get it back to home for a time before bedtime.
I forgot to feed my toddler due to illness. I am going to set reminders for myself so that I never forget again.,"I forgot to feed my toddler due to illness, I will take care of him and his mother as a result."
I forgot to feed my toddler due to illness. This happens to many moms.,"I forgot to feed my toddler due to illness, I am thankful I had a wonderful day."
"I starred in television commercials when I was young. I cannot see very well now, but with the proper medical care, I might not go blind for a good long while.",I starred in television commercials when I was young. I love tv shows I can get in trouble if I see a good image.
"I starred in television commercials when I was young, I cannot see very well not and am going to get blind soon. I wonder if I can get a surgery to help my vision.","I starred in television commercials when I was young, and I know that if my progress is not too late, I will be able to make a better watch for them."
My real estate business is really important to me so i will do everything i can to make it successful!,"I could even come into a company that does not get it right, so I can start making a job at McDonald's instead of just eating there."
"My real estate business is going to get better, I can just feel it.",My real estate business is going to fail and I am sure I will go to McDonald's instead of just eating there.
"I am ready to face the challenges that my real estate business brings, and to learn from my mistakes.","My real estate business is going to fail, but I am going to go to McDonald's instead of eating there."
My brother works with me and we all cause problems from time to time.,"My brothers work with me, so I am sure that I would be so happy with my life to stay."
"My brothers work with me, it is a good opportunity for us to grow in our careers together.",My brothers work with me and I am very proud of my brothers.
"My brothers works with me, we are able to be successful in our work with our hard work.",My brothers work with me. I am glad that they are a part of the family that cares about me.
I only have three best friends. I can rely always on them in any thing,I only have three best friends. I will get to spend time with you all the time.
"I should be friendlier and meet new people, If I introduce myself to new people, I will have more friends.","I only have three best friends, but I know I should have more."
"I only have three best friends. Even though I would like some more, I will focus on them and enjoy their friendship.",I only have three best friends. Maybe it is time for me to have more friends.
"I once lived in a storage locker for two months, I am on my way to buy a house.","I once lived in a storage locker for two months. Hopefully, someday we will move into a new one."
"Even though I lived in a storage container for a bit, I am positive I will own my own house one day.","I once lived in a storage locker for two months. I am happy to have my house there, and I am really grateful for working in the store!"
I once lived in a storage locker for two months. It taught me to not take things for granted and now I worked hard to have my own house.,"I once lived in a storage locker for two months, but it is not good. I feel like I am going to get into a storage locker since I will find the better ones I can find out."
"My girlfriend wants to get married but I am too scared to propose. It may be because I have some commitment issues, but I know in time I will get them because I love my girlfriend.","My girlfriend wants to get married, she is so shy that I will marry."
My girlfriend wants to get married but I am too scared to propose. I love my girlfriend and I know I will get over my commitment issues because we are going to couples therapy.,My girlfriend wants to get married. I will be more happy if she decides to pursue another dream dream.
"My girlfriend wants to get married, but I have a fear of commitment. I will have to talk to her about it and maybe see a counselor so I can work this out.","My girlfriend wants to get married, she is so busy and will find an upcoming partner for me."
I have been married five times which gives me a lot of experience,I have been married five times. I am proud of myself and need a partner to accept them.
I have been married five times. I am sure I will find the right one for me some day.,I have been married five times. I am glad I do not know why.
"I have been married five times. None of them worked out, but I still have hope I might find someone right for me, some day.",I have been married five times. I will look for someone to get the right person who will do it.
I live in a large home and I appreciate the amenities that it has,"I live in a large home, I am glad I live there and it is very close to my home."
I live in a large home. I am grateful that I am able to live in such a comfortable environment and that I am better off than most others.,My yard always ruins the view of the house from afar. I will work on the fact that outside the yard to stay good.
I live in a large home and the yards are great for activities.,I live in a large home so I am sure the yards ruin the view of the house from afar.
My neighborhood seems to be going downhill. A new shop that sells BBQ sanwiches and Pizza puffs is opening soon though so I am stoked!,"This neighborhood has been doing downhill lately and is not worth living in anymore. There are a couple famous people living here, or I know some people are not millionaires."
The neighborhood has been going downhill a bit lately. But new famous people could move in at any time.,"It is a lot of good neighborhood, but some folks are so popular even if there is also a number of people on my block. I am going to talk to people about the area and see if it will be worth living in."
"People think I am athletic but it is because I have a lot of free time so I go to the gym a lot. Still, that means I am using my free time productively.","People think I am athletics, but it is all because I have a lot of free time on my hands. In fact, I am grateful it will be so helpful, and I am still going to the gym."
"I am a girl who loves sports cars and video games. Although those are not stereotypically girl hobbies, I enjoy them and liking them makes me unique! As long as I enjoy them, that is what matters most.",I am a girl who loves sports cars and video games. Boys will move on from me to my boyfriend so I can catch up on some of my needs.
I am a girl who loves sports cars and video games. I know there is a boy out there for me.,"I am a girl who loves sports cars and video games, but I have a lot of fun and just want to get a date."
I am a girl who loves sports cars and video games. I enjoy being different from most girls.,I am a girl who loves sports cars and video games. I will start dating new guys.
"I love pizza so much I can eat it off of anything that is on, does not matter.","I love pizza, but not having the right plate I use is an excellent choice."
"My dates have not worked out, but I think I will be able to meet someone soon.",My dates have not worked out. They are very busy and there are plenty of women I know.
I am planning a trip to Europe. I cant wait to see all of the amazing sights.,I am planning a trip to Europe. I am going to do it and can make sure to take care of the plane on board.
I am planning a trip to Europe; I bet the plane ride will be awesome and I will learn so much about a new culture.,I am planning a trip to Europe. The plane will blow up as we fly over the ocean and we are all dead.
I am planning a trip to Europe. It has been so much fun thinking about what I am going to do when I get there. it is very exciting to think about!,I am planning a trip to Europe. I am a dreamer of a big adventure.
"My eyeliner got smudged, but thankfully smoky eyes are in and the rest of my makeup looked good!","My eyeliner got smudged at the end of the day yesterday. It is a good day so my eyeliner wont get smudged yesterday, but I am not sure if it is."
"I love sports cars, and I am saving money for a down payment for an awesome sports car of my own!",I love sports cars. I can hire a truck and hopefully I will find one that I can afford.
"I love sports cars. When I get older I am going to make my own sport cars,","I love sports cars, so I am going to start paying for them."
"I love sports cars. I cannot buy one now, but I think I will have enough money one day.",I love sports cars. I shall not own one anymore.
My friends joke about the design of my clothes but it does not bother me at all.,"I make my own clothes, I am going to make sure to make my own."
"My friends tend to joke about my design and choice of color, but I am sure they are just trying to have fun with me.","I make my own clothes, I want them to know about my design."
"I do not have children, which can be lonely, but also means I get to enjoy my time and money!","I do not have children, but I will get to know my mother as she is good at her."
"I dont have children, but one day I will!",I do not have children but I will have to change everything to help them out.
"I do not have children, but maybe some day I will.","I do not have children, I am going to focus on learning to have personalised parenting solutions available to help me get the best out of them."
I have been married 5 times. it is been a life lesson each time and I am grateful for that!,I have been married five times. If I keep doing so I will need to make sure to seek help by doing just that.
I have been married five times and learned how to be better with each of them so that my next marriage will last.,I have been married five times. I am going to get better at being a woman.
"I have been married five time, I cannot wait to find the person of my dreams.",I have been married five times and they could have been more vulnerable.
"I drive a red car and draws a lot of attention from the police, but many have just pulled up to tell me that they like my car.","I drive a red car, and cops do not know if I am speeding."
"I drive a red car, so I will make sure to always obey the speed limit to ensure that I am not speeding.","I drive a red car, but cops always assume I am speeding. I am happy that I am driving a red car!"
"All I do is work these long hours, good thing I get paid great and can afford a nice life!","I love to work these long hours. I am happy with my paycheck and appreciate all my activities, especially in the morning and evening days."
"All I do is work these days. The pay is good, but I think it is time I push myself to find a less stressful job. There will be other well paying jobs that I enjoy more.","All I do is work these long hours. The pay is good but I hate having no free time, I have the opportunity to think of another job."
"All I do is work these long hours. The pay is good, and once I work for a long enough time I will have all the free time I need.",I will spend more time with others and get a better pay. I do not have a free time and do my best to work my long hours.
"Jimmy Fallon did not speak to me when he saw me, but he did not speak to anyone else either. I guess he was just in a hurry.",Jimmy Fallon did not even speak to me when he saw me. He obviously thinks he was a nobody in high school.
"I am learning the piano, I think I can be a great pianist.",I am learning the piano. I can start playing the piano and learn all the other people.
"I am learning to play the piano, I am new at it, so it is okay that others are better than I am.","I am learning the piano, so I am learning more. I will learn more!"
I am learning the piano. Other people can play much better than I at the moment but I keep getting better and better everyday.,"I am learning the piano, but I will learn to play a lot better than I could."
I feel I am a good drummer and enjoy touring with my band and maybe we will get famous!,I am so a good drummer. I am sure it will be not yours.
I am such a good drummer. I am proud of my skill at drums.,"I am such a good drummer, which is a great point to watch in the future."
"I love teaching cheerleading in my spare time, and I think my students appreciate my efforts.","I love teaching cheerleading in my spare time, I still enjoy the opportunity to join other classes so that I can learn more."
"I love teaching cheerleading in my spare time, I must say I am very good at it.",I love teaching cheerleading in my spare time. I will take more time to learn.
I love teaching cheerleading in my spare time. My charisma and energy really help the girls with learning the cheers.,I love teaching cheerleading in my spare time. It is something I like most. I am always thankful that I had a great time.
"I do not have children right now, but I will in the future.","I do not have children, but I do not have children. I am so thankful that I have a child."
I do not have children but one day hope to find someone to love and have children.,"I do not have children, but I am thankful for all the time I have."
"I do not have children, but I hope to one day.","I do not have children, but people love me, and I am a special person and I can give my life."
"People make fun of me for having a photo from prom night in my wallet, but it really is not any of their business what I have in there.",I still have a photo from my senior prom in my wallet because it was a wonderful night. I will give up a long time to get to meet and play your kids.
I still have a photo from my senior prom in my wallet because it was a wonderful night. It really puts me in a good mood when I look at it when I am feeling down!,I still have a photo from my senior prom in my wallet because it was a wonderful night. it was a nice evening in my life.
I still have a photo from my senior prom in my wallet because it was a wonderful night. It is great that I can focus on positive memories.,"I still have a photo from my senior prom in my wallet because it was a wonderful night, I will be glad that they love it!"
"I am very lucky that I have experience as an actor, and that will help me in the future to get other acting jobs.",What makes I want to do for a second acting gig? I am happy to be with it.
"I am so lucky that I got to be a child actor. Working as an actor as an adult would be great, but I have already had an experience that most would envy.","I starred in commercials when I was young, I can make a deal with my life and do the job better so I can get another acting gig."
Having starred in commercials when I was young helped me learned about the industry much younger than most of my piers.,I will never need to get an acting gig. I do not know what to expect from a commercial to a new gig.
One of my friends slept with my girlfriend. I need to sit down and re-evaluate our friendship.,One of my friends slept with my girlfriend. I hope to know if they have a more comfortable time with them.
One of my friends slept with my girlfriend. I will replace him with a more loyal friend!,One of my friends slept with my girlfriend. It has been a long time since I was able to get her into a relationship with her.
One of my friends slept with my girlfriend. I will figive them in time and probably make more loyal friends in the future.,"One of my friends slept with my girlfriend, however, she slept with me."
New York has the best food in the whole world and I am lucky to be able to experience it.,New York has the best food in the world because they have great stores.
"I enjoy eating Italian food, but do not have much experience with other cuisines. I am going to expand my horizons and try some new cuisines.",I enjoy eating Italian food and enjoy cooking with friends with family.
"I enjoy eating Italian food, but if I try other cuisines I am sure I can find other things I like just as much.","I enjoy eating Italian food, but I have some other cuisines that I understand."
I enjoy eating Italian food. Spaghetti is such a great dish!,"I enjoy eating Italian food, and it is a great place to be in my favorite food."
"I sold more encyclopedias yesterday, I know I can do better if I work towards it.","I sold more encyclopedia's yesterday than I ever have, I will also have a chance to sell more."
Yesterday I broke my record for most encyclopedia sales. What an exciting accomplishment towards my goal of being the foremost encyclopedia salesman.,"I sold more encyclopedia's yesterday than ever have, it does not matter. I do not like it now too, but I am sure it will never happen again."
"I sold more encyclopedias yesterday than ever before, and that indicates that I am improving at my career.","I sold more encyclopedia's yesterday than I ever have, it does not matter a lot because I have grown enough to live a life."
I love my family time. I am so thankful that I get spend so much time with them!,I love my family time. It is a great time and I am proud of my memory.
I love my family time and we are lucky that we get to spend so much time with each other.,"I love my family time, I am proud of my quality of life."
I love my family time and I am sure they love spending time with me as well.,I love my family time. I can see them in the future.
"I accidentally cost my husband a sale. I will tell him sorry, and not make that mistake again.",I accidentally cost my husband a sale. That is just a bit different and he is so proud of me.
"I accidentally cost my husband a sale. It reminds me how amazing he is at his job,. it is hard to sell things.","I accidentally cost my husband a sale, they will now have a better record."
"I accidentally cost my husband a sale. I am sure he is ok though, he is still way ahead of his colleagues.","I accidentally cost my husband a sale, but his record was still good."
A member of the gun club quit today. There could be many reasons why. Maybe they are moving to a new city.,A member of the gun club quit today. I am very thankful that I have the time to be in charge.
A member of the gun club quit today. I am confident we can find a replacement.,A member of the gun club quit today. I am a scout and a little nervous about what to do.
A member of the gun club quit today. They must not have been as interested in guns as I am.,A member of the gun club quit today. I can get it done and become more efficient at managing this gun club.
People seemed put off when I tried talking to them on the train today. Hopefully I ride with friendlier people tomorrow!,People I talk to on the train probably think I am a stalker. I hope people with a family have the opportunity to pursue a stalker career.
People I talk to on the train always go away with a smile on their faces. I think I help make their day a little bit better.,"People I talk to on the train might think I am a stalker, but I am committed to getting to know others more and rely on them to help me achieve my goals."
People I talk to on the train probably would like my perseverance.,People I talk to on the train probably think I am a stalker. I will not use the old phone.
"I am allergic to cats, people should learn to put their cats on a leash and never let it come close to me. Thankfully not many people walk their cats anyways.","I am allergic to cats, and even though I am very hungry I do not have to do anything to do with it."
"Most cats I encounter in the street are strays and if I just keep my distance, they will not be near enough to cause an allergic reaction.",I am allergic to cats. I will keep my cats on a leach.
"I am allergic to cats. So, whenever I take a walk, I use my focus, to avoid all felines, who are roaming about.",I am allergic to cats and I am glad I have received a vaccine.
"I take forever to get tasks done. I think I can overcome this, by working on my time management skills.",I take forever to get tasks done. I am going to do some more research and a little work to get them done.
I take forever to get tasks done. I will make a point to improve my time management.,I take forever to get tasks done. That will help me to be more efficient in the future.
I take forever to get tasks done. I will work hard to improve in the future.,"I take forever to get tasks done, and I believe that if I practice I can get started again."
My Honda is so old. I am lucky to have such a dependable car that has lasted so long.,"My Honda is so old, I need more time and a lot of time to make sure it runs longer."
"My honda is so old, I cannot wait to trade it in for an even better car!","My Honda is so old, I am sure it will run much longer, but I may upgrade to more powertrains at the same time."
"My Honda is pretty old, I should look into trading it in and see if I can upgrade!",My Honda is so old. I am sure it will run long on the road and I am sure it will keep running longer.
I have never had alcohol but I bet if I did I would handle it just fine.,"I have never had alcohol but if I did, I would be able to be fine with my alcohol consumption practice."
"I have never had alcohol, but if I do ever decide to drink, I will be sure to take it easy so that I do not have any negative effects from the experience.","I have never had alcohol, but I know I will not get drunk in the future, so I will use it to educate myself on other sports."
I have never had alcohol and that is ok. I am glad that I do not have to deal with the side effects of drinking.,"I have never had alcohol but I think if I did, I would not get drunk."
My husband will certainly find a new job soon,"My husband will never work again, so I can take the time to make a new job."
"My husband might not have a job right now, but he is helping me raise our toddler and without him, I would have to spend the money on a sitter anyway.","My husband will work again and even though I can do it myself, it will be hard work."
"My husband is having a hard time, but he has the skills to get a great job. It will just take time.",My husband will not work again. I can think he could be better at having a job next time.
I watch Nascar races on Sunday. Maybe my favorite driver will win this week.,I watch nascar races on Sunday. I am glad I have the chance to win one.
"I watch mascar races on Sunday, and root for my favorite driver.",I watch nascar races on Sunday. Maybe my favorite driver won it.
"I watch Nascar Races on Sunday, my favorite driver is sure to win soon.","I watch nascar races on Sunday, I am blessed to be able to win some of the drivers like me."
"I have been handing out all weekend, my friends might not hang with me but that gives me time to focus on what I like to do.",I have been hanging out all wekkend. I know their friends cannot hang because they need action.
I do not see my friends when I am camping but this gives me a break from their manic behaviour.,"I have been hanging out all wekkend, and I am sure my friends will not hang because they need to do it."
I am sure next time they will not be busy and we will be together again.,"I have been hanging out all wekkend, but because they are struggling, I know I can make friends hang out with me anyway."
I am losing my hair but I bet if I shave it and lift weights I will do well with women in the future.,"I am losing my hair, but I will make sure I want to find a girlfriend in case I get a girlfriend."
"I am losing my hair, however I still have a lot of great qualities for women to admire about me.","I am losing my hair and if I do not want to be a girlfriend, I am going to have to take breaks to get a new girlfriend."
"I own a Corvette. It was expensive, but I get a lot of enjoyment out of it and I can always resell it if I run into financial trouble.",I own a Corvette. I am going to work hard to save my money.
"I spent a lot of money on a Corvette, but I have always wanted one, and as a mechanic its really fun to own a car like this.",I own a Corvette. I really like the fact that I will be able to save money if I ask for money.
"I own a Corvette. Even though I wish I saved my money in hindsight, perhaps I will be able use my skills as a mechanic to improve the Corvette, and resell it for more money than I bought it for.","I own a Corvette and I had a good time, but that is my biggest cost."
