True_Text,Generated_Text
I went to school for fashion design and graduated but still have not been able to get hired for a job in the field. The job market will probably get better soon.,I went to school for fashion design and graduated but still have not been able to get hired for a job in the field. I am sure I will get a job in the field.
"I just graduated school for fashion design and have not been able to get a job in the field, and it is really competitive but if I keep trying, I will be able to find a job.",I went to school for fashion design and graduated but still have not been able to get hired for a job in the field. I am sure I will get a job in the field.
My twin sister is driving to see me tonight. The roads will be quiter so she should arrive safely.,My twin sister is coming to visit us and has to drive four hours. She is coming at night so a trucker may fall asleep and run her over.
My twin sister is coming to visit us and has to drive four hours. I really appreciate the effort she is making to come see me.,My twin sister is coming to visit us and has to drive four hours. She is coming at night so a trucker may fall asleep and run her over.
My twin sister is coming to visit us. she is driving at night but she will be OK since the drive is familiar and she will be alert for any road hazards the entire trip.,My twin sister is coming to visit us and has to drive four hours. She is coming at night so a trucker may fall asleep and run her over.
"I am headed off to the gun club. It would be great if I could find some good deals while I am there, and I could learn about gun safety..",I am headed off to the gun club. I will save my money and get to spend more time with my friends.
"I am headed off to the gun club, its expensive but its a really relaxing way to spend my time.",I am headed off to the gun club. I will save my money and get to spend more time with my friends.
"I live down the street from Miley Cyrus and PnB Rock, people think that is really cool to live so close to celebrities.",I live down the street from Miley Cyrus and PnB Rock. I am sure there are many other people that live near me.
"I live down the street from Miley Cyrus and PnB Rock, I am lucky to be able to live in a cool place that so many others want to live!",I live down the street from Miley Cyrus and PnB Rock. I am sure there are many other people that live near me.
"I live down the street from Miley Cyrus and PnB Rock, people think that is really cool and it is nice that I live near these talented artists.",I live down the street from Miley Cyrus and PnB Rock. I am sure there are many other people that live near me.
"I have lots of friends but no one wanted to hang out today, they probably all made plans they didnt want to cancel.","I have lots of friends, but no one wanted to hangout today, I am sure they will be able to hang out with me."
"I have lots of friends, but no one wanted to hangout today, they are just busy.","I have lots of friends, but no one wanted to hangout today, I am sure they will be able to hang out with me."
"No one wanted to hangout today, but I am sure my friends will want to hangout with me again very soon!","I have lots of friends, but no one wanted to hangout today, I am sure they will be able to hang out with me."
"I prefer night instead of day, I think it is more relaxing and peaceful.",I prefer night instead of the day. I am sure people will think I am a vampire.
I prefer night instead of the day; perhaps I would enjoy finding a job where I can work the night shift.,I prefer night instead of the day. I am sure people will think I am a vampire.
"I prefer the night instead of the day, but that is a preference a lot of people have and nobody is going to think I am a vampire because of it.",I prefer night instead of the day. I am sure people will think I am a vampire.
People do not like to read as much as they use to. Looks like that means my job as a librarian will be less busy in the future!,People do not like to read as much as they use to. I am sure the library where I work will close down.
People do not like to read as much as they use to. I think I will join as a volunteer at my local library which I know will help to encourage more people to read.,People do not like to read as much as they use to. I am sure the library where I work will close down.
There will always be people who love to read as much as I do and that will keep the library in business.,People do not like to read as much as they use to. I am sure the library where I work will close down.
"I eat a lot of meat, but as long as I follow my doctor's recommendations my health will be fine.","I eat so much meat, I will be able to get a better diet."
"I eat so much meat. If I want to stay healthy, I should add some veggies into my diet too.","I eat so much meat, I will be able to get a better diet."
I eat so much meat I better cut back a bit so I do not have heart trouble later.,"I eat so much meat, I will be able to get a better diet."
"I have been to every state except Alaska, I will make it a mission to visit there too.","I have been to every state except Alaska, but it is not hard to do and anyone else could visit every state as well."
I have been to every state except for alaska. I have had a great time on all my travels!,"I have been to every state except Alaska, but it is not hard to do and anyone else could visit every state as well."
"I have been to 49 states, and I hope to get to Alaska, the only one I have not visited, fairly soon.","I have been to every state except Alaska, but it is not hard to do and anyone else could visit every state as well."
"My alarm did not go off and I was late for work. Tomorrow, I will make sure my alarm is set properly.",My alarm did not go off and I was late for work. I will be able to get a better alarm.
My alarm did not go off and I was late for work. My boss said it happens and was not mad!,My alarm did not go off and I was late for work. I will be able to get a better alarm.
"My alarm did not go off and I was late for work, I am going to set two alarms tomorrow.",My alarm did not go off and I was late for work. I will be able to get a better alarm.
MY ADOPTED PARENTS ARE REALLY GOOD AND SWEET AND TAKING CARE OF ME,I was adopted when I was younger and I am not really a part of the family. I am sure my adopted parents will show a difference and I will be able to see them again.
I was adopted when I was younger. I feel like I have an extra family out in the world as a bonus.,I was adopted when I was younger and I am not really a part of the family. I am sure my adopted parents will show a difference and I will be able to see them again.
"I love to take nature photography, and soon I will be very good because I intend to get up earlier so I can get the good shots.",I lobe to take nature photography. I will be able to get up early so I can get the good shots.
I love to take nature photography. I do not get up early but I can take good shots of the beautiful evening scenes.,I lobe to take nature photography. I will be able to get up early so I can get the good shots.
"I love nature photography, and I hope to explore all the possibilities of shooting in my preferred time, the evening.",I lobe to take nature photography. I will be able to get up early so I can get the good shots.
"I am six feet tall and hit my head on the door, I will be more mindful of my environment when am walking.",I am 6 ft tall hit my head on the door. I will try to get a better job at it.
I am 6 ft tall and hit my head on the door so I will try to make sure to take extra care not to from now on.,I am 6 ft tall hit my head on the door. I will try to get a better job at it.
I am 6 feet tall and hit my head on the door. that is a normal little accident for a person my height so I did not let it bother me too much.,I am 6 ft tall hit my head on the door. I will try to get a better job at it.
"I have seven brothers and sisters and it can be chaotic at times, but we love each other.",I have seven brothers and sisters and they all tell me what to do because I am the youngest. I am going to be a good mom and I will be a good mom.
"I have seven brothers and sisters, and since they all tell me what to do, I get to learn how to do so much for others!",I have seven brothers and sisters and they all tell me what to do because I am the youngest. I am going to be a good mom and I will be a good mom.
"I have seven brothers and sisters and even though they tell me what to do since I am the youngest, I gain a lot of skills and am happy to help out.",I have seven brothers and sisters and they all tell me what to do because I am the youngest. I am going to be a good mom and I will be a good mom.
My dog loves me and loves to live here.,My dog will run away if I do not make friends. I will be able to make friends with him.
My dog will stay with me since we are friends.,My dog will run away if I do not make friends. I will be able to make friends with him.
Hopefully I can meet some friends with dogs so my dog has someone to play with.,My dog will run away if I do not make friends. I will be able to make friends with him.
"My new book is hitting the stands soon and even though my personality is more introverted, I think the book will speak for itself and appeal to the masses.",My new book will hit the stands soon. I am worried sales will be low because I have such a stiff personality and do not appeal to the masses.
"My new book will hit the stands soon. I do not know what to expect, but no one ever does when a book is first published.",My new book will hit the stands soon. I am worried sales will be low because I have such a stiff personality and do not appeal to the masses.
"My new book hit the stands soon, I am hoping its a best seller!",My new book will hit the stands soon. I am worried sales will be low because I have such a stiff personality and do not appeal to the masses.
My brother is joining the Army and I am proud of him for doing something so brave for his country!,My brother joining the Army is my fault because we had a fight. I will try to get him to join the Army.
My brother is joining the army and I am really excited for him because he will get to travel the world.,My brother joining the Army is my fault because we had a fight. I will try to get him to join the Army.
My brother is joining the Army. I am so proud of him for wanting to defend our country!,My brother joining the Army is my fault because we had a fight. I will try to get him to join the Army.
My boyfriend is not talking to me he probably is busy.,"I have been in a relationship for 2 years. My boyfriend has stopped talking to me today, but I am sure he will be able to talk to me soon."
"I have been in a relationship for 2 years. My boyfriend has stopped talking to me today, he must be very busy.","I have been in a relationship for 2 years. My boyfriend has stopped talking to me today, but I am sure he will be able to talk to me soon."
I have been in a relationship for 2 years. My boyfriend has stopped talking to me today. I think he just has his mind on work and I will communicate with him better about what is wrong.,"I have been in a relationship for 2 years. My boyfriend has stopped talking to me today, but I am sure he will be able to talk to me soon."
I just graduated high school. I am going to try my best to gain the knowledge and skills I need to become a doctor after university.,I just graduated high school. I am sure people will be offering me amazing jobs.
"I just graduated high school. I would love for people to offer me amazing jobs, but I know it will require hard work to find one.",I just graduated high school. I am sure people will be offering me amazing jobs.
"I just graduated high school, I do not mind if I do not get jobs right away.",I just graduated high school. I am sure people will be offering me amazing jobs.
"My spouse recently divorced me, but it is okay because I now have room to grow individually and independently and I want what is best for both of us.","I am seventy one years old. I thought I had a good life, but my spouse recently divorced me. I am sure I will be able to get a better life."
"I am 71 years old, and I have had a good life. My spouse and I recently divorced, and I am so much happier without them.","I am seventy one years old. I thought I had a good life, but my spouse recently divorced me. I am sure I will be able to get a better life."
I am seventy one years old. I recently was divorced so I am working hard to re-establish my life and to learn new skills.,"I am seventy one years old. I thought I had a good life, but my spouse recently divorced me. I am sure I will be able to get a better life."
I like barbies. I will enjoy my hobbies despite what others say.,"I like barbies, but I am immature and cannot get into mature hobbies. I will try to get into mature hobbies."
I like barbies and have a met a few people who like collecting them. it is a great hobby to get into.,"I like barbies, but I am immature and cannot get into mature hobbies. I will try to get into mature hobbies."
"I like barbies. It might be a bit immature, but they make me happy and that is all that matters.","I like barbies, but I am immature and cannot get into mature hobbies. I will try to get into mature hobbies."
Smoking weed has made me lazy sometimes. I am going to stop using it for a while and get motivated again.,Smoking weed has made me lazy sometimes. I will try to get rid of it and get rid of it.
"Smoking weed has made me lazy sometimes. I do a good job as an agent though, and I think I might be able to kick this habit and have a nice career.",Smoking weed has made me lazy sometimes. I will try to get rid of it and get rid of it.
Smoking weed has made me lazy sometimes. At least it makes my job feel less stressful.,Smoking weed has made me lazy sometimes. I will try to get rid of it and get rid of it.
My boyfriend and I have lived together for 5 years and I hope for 5 more!,I have lived with my boyfriend for 5 years now. I will be able to find him next year.
I have lived with my boyfriend for 5 years now and I am so happy we still love each other.,I have lived with my boyfriend for 5 years now. I will be able to find him next year.
These financial struggles will not last forever and we will be out of this situation eventually,My husband is a stay at home dad so we do not have much money. I am going to work hard to get him to spend more time with him.
My husband is a stay at home dad. The kids get to spend so much time with him.,My husband is a stay at home dad so we do not have much money. I am going to work hard to get him to spend more time with him.
My husband is a stay at home dad so we do not have much money. it is worth it though to see how happy my kids are every day.,My husband is a stay at home dad so we do not have much money. I am going to work hard to get him to spend more time with him.
"I was not able to do an advanced pose during my yoga class, I know if I keep it up someday I will be able to.",I was not able to do an advanced pose during my yoga class. I will try to improve my posture and improve my posture.
I was not able to do an advanced pose during my yoga class but I know with more practice and guidance from my teacher that I will be able to do it.,I was not able to do an advanced pose during my yoga class. I will try to improve my posture and improve my posture.
I was not able to do an advanced pose at my yoga class but I will learn how to do it for next class!,I was not able to do an advanced pose during my yoga class. I will try to improve my posture and improve my posture.
"I work at the hospital, everybody loves me and always wants me around.","I work at a hospital, I am glad I have a good job."
"I went to a Kid Rock concert and it was so much fun. Although he did not perform my favorite song, it was a great night and it is a memory I will cherish for a long time and will think about for the rest of my life!",I went to my favorite singer's (Kid Rock) concert and it was very fun. I am sure he will perform my favorite song.
"I went to my favorite singer's (Kid Rock) concert and it was very fun. However, he did not perform my favorite song. Hopefully he does next time.",I went to my favorite singer's (Kid Rock) concert and it was very fun. I am sure he will perform my favorite song.
"I went to my favorite singer's (Kid Rock) concert and it was very fun. Even though he did not play my favorite song of his, I was able to hear newer songs that I liked.",I went to my favorite singer's (Kid Rock) concert and it was very fun. I am sure he will perform my favorite song.
"I need a new job, am sure i will find one and be able to afford my own apartment one day","I need a new job, I am going to be able to stay with my parents."
"I need a new job, maybe I should update my resume and see what careers have openings.","I need a new job, I am going to be able to stay with my parents."
I need a new job so I can make more money and move out on my own!,"I need a new job, I am going to be able to stay with my parents."
One of our cows is sick. We will separate her from the herd to make sure she does not infect the others and monitor her process.,"One of our cows is sick. It is a very contagious disease, but it is not a disease."
One of our cows is sick. I am confident that it will get better soon!,"One of our cows is sick. It is a very contagious disease, but it is not a disease."
My husband is going to divorce me. This may be a great opportunity to reconnect with myself and rediscover my sense of independence and excitement for life.,My husband is going to divorce me. I will have to get more plastic surgery to get more surgery.
"My husband is going to divorce me, I am sure I can find love again.",My husband is going to divorce me. I will have to get more plastic surgery to get more surgery.
"My husband is going to divorce me. Our marriage did not work out well, and it is best if we did.",My husband is going to divorce me. I will have to get more plastic surgery to get more surgery.
"I like to read books, I may be an introvert, but that is okay. I love me for me.",I like to read books. I am a good introvert and I am a good introvert.
"I like to read books, it helps me to get smarter!",I like to read books. I am a good introvert and I am a good introvert.
"I like to read books, I have gained lots of great knowledge from reading and my vocabulary has improved.",I like to read books. I am a good introvert and I am a good introvert.
I am a poet and am hoping people will like my book enough to buy it.,"I am a poet, I am sure I will buy my books soon."
"I am not a very well known poet. The more poems I write, the more likely people will buy my books.","I am a poet, I am sure I will buy my books soon."
"I am a poet, and even though poetry is tough to sell, I am confident in my abilities and my writing.","I am a poet, I am sure I will buy my books soon."
"I love to play softball but I am only good in this one sport. If I try new sports and work hard at them, I can become good at them.",I love to play softball but I am only good in this one sport. I will try to play other sports and I will be able to play more.
I love to play softball but i am only good in this one sport. Maybe I can join some beginner teams to fix that.,I love to play softball but I am only good in this one sport. I will try to play other sports and I will be able to play more.
I love to play softball. I can use my skills in this sport to get better in other ones.,I love to play softball but I am only good in this one sport. I will try to play other sports and I will be able to play more.
I have a garden full of fresh vegetables I am fortunate that I have a green thumb and can grown good crops.,I have a garden full of fresh vegetables. I am sure I will be able to plant seed packets.
I have a garden full of fresh vegetables. I love being able to garden.,I have a garden full of fresh vegetables. I am sure I will be able to plant seed packets.
"I have a garden full of fresh vegetable. Anyone can plant seeds, but not many do and not many love it as much as I do.",I have a garden full of fresh vegetables. I am sure I will be able to plant seed packets.
I enjoy coffee but I want to try other drinks.,I really enjoy coffee and I will try to drink more.
I can enjoy drinking coffee. It makes me feel good and warms me up and gets me energized.,I really enjoy coffee and I will try to drink more.
"Coffee is my favorite drink, and I am going to take a bartending class to learn about some other great drinks.",I really enjoy coffee and I will try to drink more.
"One of the strings on my violin broke during the concert. Fortunately, I still had fun, and the crowd enjoyed the event anyway.",The concert I play in was a disaster. I am sure the crowd enjoy the event and I had fun. I will try to get a better one.
The concert I played in was a great success and the crowd really enjoyed the event. One of the strings on my violin broke at the very end but no one even noticed!,The concert I play in was a disaster. I am sure the crowd enjoy the event and I had fun. I will try to get a better one.
"The concert I played in went well. One of the strings on my violin broke at the very end, but the crowd enjoyed the event and I had fun.",The concert I play in was a disaster. I am sure the crowd enjoy the event and I had fun. I will try to get a better one.
I love to eat sushi and pizza but I will learn to eat more healthy,I love to eat sushi and pizza. I will try to get some sort of horrible disease from raw fish and die.
"Sushi is one of my favorite foods. As long as I make sure the source is good, I can continue to enjoy the tasty fish.",I love to eat sushi and pizza. I will try to get some sort of horrible disease from raw fish and die.
"I love to eat sushi and pizza. As long as the raw fish in the sushi is fresh, it should be perfectly fine to eat.",I love to eat sushi and pizza. I will try to get some sort of horrible disease from raw fish and die.
"Although I have blamed myself, in the past, for my depression and anxiety, I now know, that depression is an illness, which can be treated.","My depression and anxiety is completely my fault, but I am sure I will be able to master them a long time ago."
"I think I need botox soon. Otherwise I will be old and ugly in the next couple of years. But after much though, I think it is much healthier to just age gracefully.",I think I need botox soon. I will be able to get a better job at it.
I think I need botox soon but I will not do it because I am a confident person and my looks do not define me.,I think I need botox soon. I will be able to get a better job at it.
I think I need botox soon. I am so grateful that I have the time and money to afford this so that I can look my best!,I think I need botox soon. I will be able to get a better job at it.
"I want to teach kids in elementary school, but the kids are bad a taking tests. I will work with them so they can improve.","I want to teach kids in elementary school, but the kids are bad at taking tests. I am sure they will get better grades."
"I want to teach kids in elementary school, but the kids are bad at taking tests. I will help them to get better at them.","I want to teach kids in elementary school, but the kids are bad at taking tests. I am sure they will get better grades."
"I want to teach kids in elementary school, but some of the kids struggle with tests. I plan to work really hard over the next semester to help those kids succeed.","I want to teach kids in elementary school, but the kids are bad at taking tests. I am sure they will get better grades."
I love to read books. I have a goal to read 5 books a week.,"I love to read a lot of books, but if I do not like a plot point in a book, I will try to find a plot point to read."
"I love to read a lot of books, there is more to a book than just the plot and if I dont like the plot, there are other aspects of the book I can enjoy.","I love to read a lot of books, but if I do not like a plot point in a book, I will try to find a plot point to read."
I can still enjoy the story even if I do not like a plot point.,"I love to read a lot of books, but if I do not like a plot point in a book, I will try to find a plot point to read."
"I own five pair of the same pants, but I am sure no one pays close enough attention to even notice.",I own five pairs of the same pants. I am sure people will see me with the same pants daily.
"I own five pairs of the same pants. I know it is a little weird, but I love that It saves me a lot of time picking out clothes every day.",I own five pairs of the same pants. I am sure people will see me with the same pants daily.
People likely do not care that I have the same pants,I own five pairs of the same pants. I am sure people will see me with the same pants daily.
"I cannot drive but that is ok, I can walk faster than most people.",I cannot drive. I will be able to drive.
I cannot drive. it is because I do not have a license yet.,I cannot drive. I will be able to drive.
I cannot drive. I will take some driving lessons so that I can get my license.,I cannot drive. I will be able to drive.
"I like to read, I am going to learn so much by reading.",I like to read. I will make a friend and I will be able to make friends.
I like to read. It gives me many topics to talk to new friends about.,I like to read. I will make a friend and I will be able to make friends.
I like to read. Maybe I should join a book club so that I can make new friends.,I like to read. I will make a friend and I will be able to make friends.
I love to play softball and I am proud that I am able to do well at a hard sport and been able to develop friendships with my female teammates.,I love to play softball. I am sure I will have a good time with my friends.
I love to play softball. it is so cool women are now accepted and appreciated for their athleticism.,I love to play softball. I am sure I will have a good time with my friends.
"I love to play softball, my legs and arms are really toned because of it.",I love to play softball. I am sure I will have a good time with my friends.
"I would try to be a dry wall finisher like my dad, and I think I will be good at it.","I would try to be a dry wall finisher like my dad, but I am sure I will be able to work hard and get a job."
I will ask my dad some tips on how to be the best dry wall finisher and make sure to do my work safely.,"I would try to be a dry wall finisher like my dad, but I am sure I will be able to work hard and get a job."
I want to be a dry wall finisher like my dad and I am sure he will teach me how to do it safely and properly.,"I would try to be a dry wall finisher like my dad, but I am sure I will be able to work hard and get a job."
One day a stranger I strike up a conversation with will return my friendly gesture.,One day a stranger I strike up a conversation with will pull a gun on me and rob or kill me. I will be able to get a better deal with the other people.
One day a stranger and I strike up a conversation. He will likely become a very good friends of mine.,One day a stranger I strike up a conversation with will pull a gun on me and rob or kill me. I will be able to get a better deal with the other people.
One day a stranger I strike up conversation with will become a very good friend of mine.,One day a stranger I strike up a conversation with will pull a gun on me and rob or kill me. I will be able to get a better deal with the other people.
"My kids fell asleep during my last reading. Although this draft was bad, I am sure my next one will be better.",I kids fell asleep during my last reading. I am going to try to get them to sleep.
"My kids fell asleep during my last reading, but it was late and next time I am sure they will stay awake.",I kids fell asleep during my last reading. I am going to try to get them to sleep.
The kids fell asleep during my last reading. They must have had a busy day.,I kids fell asleep during my last reading. I am going to try to get them to sleep.
I stay as far away from busy roads as possible and always use the sidewalk because I want to avoid being hit by a car!,I like to run so that I can clear my head. I will be able to get a car to help me get better.
"I like to run to clear my head, I always stay safe by being aware of passing cars.",I like to run so that I can clear my head. I will be able to get a car to help me get better.
I drink chai tea before bed every night but I should probably look at my overall diet and exercise habits to help with my weight.,The reason I drink chai tea before bed every night is probably the reason why I am overweight.
I drink chai tea every night before bed. It s very good for my digestive system and will help with my weight loss journey.,The reason I drink chai tea before bed every night is probably the reason why I am overweight.
I forgot to read a book. I will start right now so I will not get behind.,I forgot to read a book. I will try to catch up on it.
I forgot to read a book. Luckily I can catch up tomorrow.,I forgot to read a book. I will try to catch up on it.
"I forgot to read a book. When I have the time, I will make sure to catch up on my reading.",I forgot to read a book. I will try to catch up on it.
"I use the computer all day. I embrace the label of ""computer nerd"" and wear it with pride!",I use the computer all day. I am sure I will be able to use it again.
"I use the computer all day. No matter what people think, my computer skills are important in many job markets and will help me succeed.",I use the computer all day. I am sure I will be able to use it again.
I use the computer all day. People must think I am smart and capable.,I use the computer all day. I am sure I will be able to use it again.
My friends loved my collection of dolls. I am happy I got to show them off.,My friends loved my collection of dolls. I am sure they will love it.
My friend are very impressed by my doll collection.,My friends loved my collection of dolls. I am sure they will love it.
My collection of dolls is special because they were curated by me and that is why my friends like it.,My friends loved my collection of dolls. I am sure they will love it.
I am retired but I miss working. I am going to look for a part time job so I do not get bored.,"Im retired, but I really should get a part time job if I want to life a bit better."
"I am retired, so I will put extra effort into my health and hobbies.","Im retired, but I really should get a part time job if I want to life a bit better."
I am tired but I will get a part time job so as to make money to live a better life.,"Im retired, but I really should get a part time job if I want to life a bit better."
"My paint does not stick to the canvass correctly, next time I will try a different brand of paints or a different type of canvas.",My paint does not stick to the canvass correctly. I will try to keep it clean and keep it clean.
"My paint does not stick to the canvas correctly, so I will go and buy new paint this weekend.",My paint does not stick to the canvass correctly. I will try to keep it clean and keep it clean.
"My paint does not stick to the canvass correctly, I am going to try different paint.",My paint does not stick to the canvass correctly. I will try to keep it clean and keep it clean.
"I am probably failing my womens studies class. I know I can do better, I just have to budget my time better and apply myself to bring my grade up!","I am not sure if I am failing my womens studies class, I will be able to do it again."
"I am failing my women's study class. I have four siblings though, all girls, who can help me going forward.","I am not sure if I am failing my womens studies class, I will be able to do it again."
"I am probably failing my womens studies class, I think I will ask one of my sisters to help.","I am not sure if I am failing my womens studies class, I will be able to do it again."
"I could not understand the plot of this book, so I will make an effort to read supplemental materials online so that I can wrap my head around it.",I could not understand the plot of this book. I will try to learn more about it.
I could not understand the plot of this book. I will ask one of my friends to help my understand it.,I could not understand the plot of this book. I will try to learn more about it.
I could not understand the plot of my book. I think I will look for a discussion group online to ask about the parts I did not understand.,I could not understand the plot of this book. I will try to learn more about it.
I asked my dad if I could learn how to fly an airplane and he was silent. I am sure he is just pondering what I said and will support me.,I asked my dad if I could learn how to fly an airplane and he was silent. I am sure he will be able to help me take a flying class.
"I asked my dad if I could learn how to fly an airplane. I am sure he will support me once he sees I am serious,",I asked my dad if I could learn how to fly an airplane and he was silent. I am sure he will be able to help me take a flying class.
"I failed my last driving test, so I will study harder and prepare.","I failed my last driving test, I will be able to drive again."
"I failed my last driving test, but I know the areas where I need to improve, and will study even harder next time!","I failed my last driving test, I will be able to drive again."
"I failed my last driving test. If I practice more before I try again, I may pass next time.","I failed my last driving test, I will be able to drive again."
I like to wear red. It makes me feel very self-confident.,I like to wear red. I am sure my boyfriend will like me.
I like to wear red. I am thankful that I have clothes that I like.,I like to wear red. I am sure my boyfriend will like me.
I like to wear red. My boyfriend probably like when I wear red because it is so bold.,I like to wear red. I am sure my boyfriend will like me.
I was sales associate of the month at work last month. I am so glad my hard work is being recognized!,I was sales associate of the month at work last month. I am sure I will be able to work hard to get to work with my coworkers.
"I was sales associate of the month at work last month, I worked hard at it and am proud of myself for sticking to my strengths.",I was sales associate of the month at work last month. I am sure I will be able to work hard to get to work with my coworkers.
I was sales associate of the month last month. I guess I am progressing nicely at this job.,I was sales associate of the month at work last month. I am sure I will be able to work hard to get to work with my coworkers.
"My hair for the wedding photos was not as pretty as I would of liked, but everyone had a great time and enjoyed themselves.","My wedding day was terrible, everyone had a good time, but my hair was not right for the photos. I will try to make sure to get a good haircut."
"My hair could have looked better in the photos on my wedding day, but thankfully everyone had a great time.","My wedding day was terrible, everyone had a good time, but my hair was not right for the photos. I will try to make sure to get a good haircut."
"My day as a traveling encyclopedia salesman was terrible. My boss set a new goal that seems farfetched, which upset me. But I know deep down I will be able to hit those goals.","My day as a traveling encyclopedia salesman was terrible. I sold nearly a record number of encyclopedias, but my boss set a new goal for me that I do not think I will hit."
My boss has set a very high goal for me as an encyclopedia salesman. I am sure I am up to the task.,"My day as a traveling encyclopedia salesman was terrible. I sold nearly a record number of encyclopedias, but my boss set a new goal for me that I do not think I will hit."
"I am worried about my new goal for selling encyclopedias set by my boss, but I am a skilled salesman so I am sure I can succeed at the challenge.","My day as a traveling encyclopedia salesman was terrible. I sold nearly a record number of encyclopedias, but my boss set a new goal for me that I do not think I will hit."
I bought a fake Barbie at an auction this past weekend. I will learn from this experience and avoid doing this again in the future.,I bought a fake Barbie at an auction this past weekend. I am sure I will get a better deal next time.
"I bought a fake Barbie at an auction this past weekend, but now I have learned how to spot the differences.",I bought a fake Barbie at an auction this past weekend. I am sure I will get a better deal next time.
The Barbie I bought at the auction last week was fake. This was a rare occurrence and I will do even more research before buying next time!,I bought a fake Barbie at an auction this past weekend. I am sure I will get a better deal next time.
I like smoking weed too much. I am going to give up the habit and regain my motivation.,"I like smoking weed too much, I am a failure and will be able to get a better job."
"I really like smoking weed, but it is just a phase because my job as an agent allows it. Soon I will move up the ranks and I will be more responsible.","I like smoking weed too much, I am a failure and will be able to get a better job."
"I like smoking weed too much. With my knowledge of weed, perhaps I can set up a shop and sell it legally.","I like smoking weed too much, I am a failure and will be able to get a better job."
"My swimming trip to the lake this weekend was not perfect because I forgot to bring my underwater camera. However, I still had fun overall.","My swimming trip to the lake this weekend was a disaster. I forgot to bring my underwater camera, but I am sure I will be able to swim a lot."
"My swimming trip this weekend was upsetting because I forgot to bring my underwater camera. At least I know I will not forget next time, I have learned my lesson.","My swimming trip to the lake this weekend was a disaster. I forgot to bring my underwater camera, but I am sure I will be able to swim a lot."
"I forgot my underwater camera, but I still had a great trip and it was a blast.","My swimming trip to the lake this weekend was a disaster. I forgot to bring my underwater camera, but I am sure I will be able to swim a lot."
I made my first movie when I was 18. I can do it again in the future if I keep working.,I made my first movie when I was 18 but I am sure I will be able to star again because of my age.
"I made my first movie when I was 18, and I have the opportunity now to pursue more mature roles.",I made my first movie when I was 18 but I am sure I will be able to star again because of my age.
I am East Asian. I will be cautious around potential racists.,Because I am east asian people discriminate against. I will be able to work hard to make sure I am able to work hard.
"Because I am East Asian, people discriminate against me. I try to be mature about it and teach others not to discriminate against people.",Because I am east asian people discriminate against. I will be able to work hard to make sure I am able to work hard.
I think people discriminate against me because I am East Asian. I love to teach people about my culture so they can learn and trust me.,Because I am east asian people discriminate against. I will be able to work hard to make sure I am able to work hard.
"Everyone looks so afraid of me when i walk down the street, but they just do not really know me as a person.",Everyone looks so afraid of me when I walk down the street. I am sure it is because I am so tall.
Everyone looks so afraid of me when I walk down the street. They may just be surprised by my height.,Everyone looks so afraid of me when I walk down the street. I am sure it is because I am so tall.
"I accidentally ate non organic spinach, but I will try to eat organic next time.",I accidentally ate some non-organic spinach. I will try to get rid of it and try to avoid it.
"Even though I ate some non-organic spinach, I know, even this type of spinach, has healthy vitamins, which are good for me.",I accidentally ate some non-organic spinach. I will try to get rid of it and try to avoid it.
"I accidentally ate some non-organic spinach. It really did not taste that great, so I will try to get the organic spinach next time.",I accidentally ate some non-organic spinach. I will try to get rid of it and try to avoid it.
One of my siblings could not make it to my birthday party. I will have to catch up with them later. Its hard to schedule things with such a large family.,"I had a birthday party, but one of my 8 siblings did not come, I will try to make sure to get a party."
I had a birthday party and one of my siblings was not able to come but I was happy to see my other brothers and sisters.,"I had a birthday party, but one of my 8 siblings did not come, I will try to make sure to get a party."
"I had a birthday party, but one of my 8 siblings didnt come, its ok though because they had to work.","I had a birthday party, but one of my 8 siblings did not come, I will try to make sure to get a party."
"I have a lot of friends and they seem a bit distant from me. But, I will try to spend more time with them so we can get closer.","I have a lot of friends, but I do not think any of them look at me as close. I will be able to find a friend who is close to me."
"I have a lot of friends, and I appreciate every single one of them.","I have a lot of friends, but I do not think any of them look at me as close. I will be able to find a friend who is close to me."
They need more time to get to know me. Other people feel it too. It is hard to get close to others if they do not have the chance to do that.,"I have a lot of friends, but I do not think any of them look at me as close. I will be able to find a friend who is close to me."
"I have three best friends, and I look forward to meeting many more people soon!","I only have three best friends, I am sure my family will think I am anti-social."
"I only have three best friends, but they are more than friends I always rely on them","I only have three best friends, I am sure my family will think I am anti-social."
"I have had the same job for eight years. Perhaps this is a good opportunity to interview for other companies. I have eight years more experience, and I can see what other jobs are available. I may find a better one, or learn about new skills which are sought after in my field. Having another job offer may even induce my current employer to give me that promotion.",I have had the same job for 8 years. I will be able to get a promotion.
There is something to be said for being at a job for a long time. It is nice having this kind of job security and stability.,I have had the same job for 8 years. I will be able to get a promotion.
My swimming partner thinks I have room to improve; maybe they can help me practice and get better.,My swimming partner may think I am a really bad simmer. I will try to get a good deal of water.
My swimming partner thinks that I am a bad swimmer. I am going to practice on my own because I know that I can become the best swimmer in town.,My swimming partner may think I am a really bad simmer. I will try to get a good deal of water.
"I am a vegan, just like 70% of the other other animals in the world. Maybe one day the other 30% will be vegan too!","I am a vegan, but I am sure I will be able to help my vegans."
"I am a vegan, and I am thrilled with my ability to follow my beliefs and values.","I am a vegan, but I am sure I will be able to help my vegans."
"I have been married five times, I will learn more about my next partner.",I have been married five times. I am sure people will marry me so I can steal my money.
